28381;Abdul-Jalil;Male;18.12.1934;D;1500
36994;Eleutherios;Male;18.12.1934;K;5200
48683;Preruet;Male;18.12.1934;J;7900
32863;Brunella;Female;19.12.1934;H;4600
42352;Kalila;Female;19.12.1934;E;9900
48726;Psamtic;Male;21.12.1934;B;6600
33572;Catlin;Female;25.12.1934;A;2500
41527;Jenifer;Female;26.12.1934;F;3800
50161;Sarsour;Male;27.12.1934;A;3600
40550;Ida;Male;29.12.1934;M;7300
47660;Odelyn;Female;29.12.1934;N;8400
41096;Jaimelynn;Female;30.12.1934;I;8200
43099;Khalidah;Female;30.12.1934;G;9800
29420;Aldonsa;Female;31.12.1934;B;9300
35071;Daeva;Female;01.01.1935;O;8000
48183;Palmer;Male;01.01.1935;M;5300
50983;Son;Male;02.01.1935;B;1000
29180;Airleas;Female;03.01.1935;H;9900
35924;Devin;Male;03.01.1935;I;7700
30578;Ardagh;Male;05.01.1935;N;8000
37132;Elmer;Male;06.01.1935;N;7400
39169;Giynna;Female;06.01.1935;L;7100
35549;Dearg;Male;08.01.1935;L;9500
39479;Gunther;Male;09.01.1935;L;8600
48830;Ra;Female;10.01.1935;H;4000
40457;Hurley;Male;12.01.1935;D;5900
47277;Nicky;Male;12.01.1935;K;5700
37631;Ethelred;Male;14.01.1935;A;3900
44147;Liana;Female;15.01.1935;O;7200
49497;Robbie;Male;15.01.1935;K;7800
45823;Maximilian;Male;16.01.1935;O;1200
46798;Nacumbea;Female;16.01.1935;E;3600
38868;Geltruda;Female;21.01.1935;F;6200
41313;Jarron;Male;24.01.1935;L;2700
31480;Balder;Male;25.01.1935;E;9400
42250;Kaemon;Male;25.01.1935;G;6000
45689;Masruq;Male;25.01.1935;O;8900
52824;Venjamin;Male;25.01.1935;I;4800
38790;Garwin;Male;27.01.1935;L;2100
46385;Modig;Male;27.01.1935;B;3700
48486;Petrus;Male;27.01.1935;O;1000
51554;Tanguy;Male;30.01.1935;E;5000
34131;Christina;Female;31.01.1935;O;8400
49040;Ranen;Male;31.01.1935;M;7100
43520;Kyrk;Male;02.02.1935;F;7900
44739;Lyonesse;Female;02.02.1935;D;6400
51573;Tapani;Male;02.02.1935;N;4400
53351;Wilbert;Male;02.02.1935;E;1200
33292;Candi;Female;03.02.1935;N;1400
35863;Destinie;Female;04.02.1935;D;3900
39117;Gilroy;Male;04.02.1935;A;2100
50639;Shepley;Male;04.02.1935;J;2700
51952;Therron;Male;04.02.1935;H;5400
37085;Ella;Female;05.02.1935;I;2800
42071;Joyelle;Female;06.02.1935;B;5800
51057;Stanbury;Male;08.02.1935;E;5700
28947;Afrodille;Female;10.02.1935;D;8000
35087;Dagwood;Male;10.02.1935;I;7500
42927;Kenly;Male;10.02.1935;B;4500
29906;Amberly;Female;11.02.1935;L;2100
49092;Rasmus;Male;15.02.1935;C;3100
53621;Xavieria;Female;15.02.1935;L;2300
34087;Choviohoya;Male;16.02.1935;N;8100
53887;Yue Yan;Female;16.02.1935;G;4300
40145;Hewlitt;Male;19.02.1935;L;1200
33895;Chaunceler;Male;20.02.1935;L;6400
49627;Romilda;Female;21.02.1935;F;4400
38324;Fonda;Female;22.02.1935;K;9200
50057;Salvador;Male;22.02.1935;N;6400
41935;Jordan;Male;23.02.1935;G;1500
44926;Maddalen;Female;23.02.1935;C;6400
32561;Brarn;Male;25.02.1935;E;3400
32424;Boulus;Male;26.02.1935;I;9700
50171;Satu;Female;02.03.1935;B;2800
39002;Geryon;Male;03.03.1935;B;3000
36002;Diamond;Male;04.03.1935;C;9800
52826;Venus;Female;04.03.1935;D;6200
33552;Cathasach;Female;05.03.1935;F;1400
52201;Tonia;Female;05.03.1935;A;4100
53763;Yayauhqui;Male;08.03.1935;N;7000
36473;Dustan;Male;10.03.1935;K;7500
53720;Yanisin;Male;10.03.1935;M;5000
36304;Douglas;Male;17.03.1935;J;2200
52377;Trinetta;Female;17.03.1935;L;1300
29660;Allyson;Female;19.03.1935;M;5900
45809;Mavi;Male;20.03.1935;E;5100
28677;Adelina;Female;23.03.1935;I;9600
30583;Ardath;Female;23.03.1935;N;8700
34851;Crissa;Female;23.03.1935;F;9300
36186;Donavan;Male;23.03.1935;M;2100
48042;Ossian;Male;23.03.1935;A;2600
37423;Erconberht;Male;24.03.1935;H;8200
47801;Oma;Female;24.03.1935;O;7900
47245;Nhu;Female;26.03.1935;M;9800
35620;Delia;Female;27.03.1935;D;9000
29991;Amira;Female;30.03.1935;E;7000
37682;Europa;Female;30.03.1935;F;5300
41168;Jamie;Male;30.03.1935;I;1500
48616;Plaise;Male;30.03.1935;O;8400
42998;Kerin;Female;02.04.1935;J;1500
44678;Lyfing;Male;02.04.1935;A;1900
52297;Townsend;Male;02.04.1935;A;6400
28894;Aethelberht;Male;03.04.1935;C;9500
37245;Ema;Female;03.04.1935;K;8700
54060;Zenaide;Female;03.04.1935;O;8000
39932;Haydn;Male;04.04.1935;J;9600
43923;Lee;Female;06.04.1935;M;4300
35455;Davian;Male;07.04.1935;N;4000
48889;Raedmund;Male;07.04.1935;M;2000
50655;Sherlock;Male;07.04.1935;E;9600
35805;Derry;Male;08.04.1935;F;5800
52223;Torence;Male;11.04.1935;D;7500
53545;Wselfwulf;Male;12.04.1935;K;2500
43854;Lawler;Male;14.04.1935;F;6400
45413;Maria;Female;14.04.1935;J;9700
41944;Jorden;Male;15.04.1935;G;2700
46646;Muhtadi;Male;15.04.1935;C;6500
28627;Adar;Male;18.04.1935;E;7300
50969;Soledad;Female;18.04.1935;B;9200
53097;Wamblee;Male;18.04.1935;F;3700
32994;Burrell;Male;21.04.1935;D;8700
35398;Darrellyn;Female;24.04.1935;A;8500
35503;Dawud;Male;24.04.1935;C;5600
45603;Marshall;Male;24.04.1935;M;8800
30298;Anlienisse;Female;25.04.1935;C;8500
36129;Dohnatello;Male;25.04.1935;B;8600
46068;Merestun;Male;26.04.1935;G;8900
34428;Coilin;Male;27.04.1935;J;6700
53579;Wyman;Male;27.04.1935;L;6600
39916;Havanna;Female;28.04.1935;C;8500
49437;Rinan;Male;28.04.1935;C;6200
30878;Ascott;Male;01.05.1935;C;6900
52852;Verrall;Male;01.05.1935;O;7400
43696;Langit;Male;03.05.1935;C;7300
48948;Raina;Female;04.05.1935;N;1700
50537;Shanta;Female;04.05.1935;J;7300
36255;Dorene;Female;06.05.1935;I;1400
39101;Gilley;Male;06.05.1935;J;6200
49281;Renzo;Male;09.05.1935;N;1500
53842;Yolyamanitzin;Male;09.05.1935;F;9900
38486;Fynn;Male;11.05.1935;J;3900
42399;Kameron;Female;11.05.1935;H;8100
35709;Denia;Female;13.05.1935;D;9800
40423;Humayd;Male;13.05.1935;F;3200
44916;Mad?;Female;13.05.1935;B;7400
51310;Suzanne;Female;13.05.1935;G;8200
40678;Ine;Male;15.05.1935;G;3800
31532;Bannan;Male;20.05.1935;M;6200
53433;Wilona;Female;24.05.1935;D;7600
53824;Yogi;Male;26.05.1935;I;9300
34822;Cranston;Male;28.05.1935;A;8600
52014;Thurstan;Male;28.05.1935;M;5300
39366;Gregos;Male;29.05.1935;G;2700
31502;Balin, Balen;Male;30.05.1935;A;9400
31666;Bashira;Female;30.05.1935;H;5200
32553;Brantley;Male;31.05.1935;D;8300
33987;Cheryl;Female;31.05.1935;D;7000
34663;Corella;Female;31.05.1935;B;1800
35280;Danton;Male;31.05.1935;J;4100
42099;Judah;Male;31.05.1935;C;6400
42796;Kegan;Male;31.05.1935;E;4500
36601;Earnest;Male;01.06.1935;A;8600
45678;Masika;Female;01.06.1935;N;5500
43207;Kimimela;Female;02.06.1935;D;2700
40791;Isa;Female;03.06.1935;O;3000
48983;Ramadan;Male;03.06.1935;B;4100
52676;Upwode;Male;08.06.1935;H;6000
37420;Erchanbold;Male;09.06.1935;O;1300
49955;Sadhbh;Female;09.06.1935;D;2500
30629;Aret;Female;11.06.1935;M;8600
37976;Farryn;Female;17.06.1935;O;1300
42687;Kaycie;Male;20.06.1935;D;4700
43157;Kiele;Female;21.06.1935;H;6200
36586;Earle;Male;22.06.1935;G;6400
51259;Sumerton;Male;22.06.1935;J;1900
51907;Thanatos;Male;23.06.1935;L;7300
33700;Cesar;Male;24.06.1935;D;4900
49618;Romana;Female;24.06.1935;L;3300
52264;Torri;Female;24.06.1935;E;2300
36571;Eamon;Male;25.06.1935;E;6700
43560;Laciann;Female;25.06.1935;O;3000
33489;Cary;Male;26.06.1935;F;7600
47896;Ordwin;Male;26.06.1935;F;5800
28389;Abdul-Malik;Male;28.06.1935;J;2400
33257;Camelot;Female;29.06.1935;L;6500
46592;Mosegi;Male;30.06.1935;N;4300
28789;Adonis;Male;01.07.1935;F;6700
35066;Daelyn;Female;01.07.1935;C;5200
43600;Laina;Female;03.07.1935;A;6600
45790;Maureen;Female;03.07.1935;L;7800
43872;Laylah;Female;04.07.1935;H;4300
44867;Machupa;Male;04.07.1935;G;3300
49964;Saeger;Male;10.07.1935;G;1300
28421;Abel;Male;11.07.1935;O;2800
40005;Heide;Female;11.07.1935;E;7900
49399;Ridge;Male;11.07.1935;E;9800
29465;Aleksei;Male;14.07.1935;J;2000
45324;Manville;Male;14.07.1935;E;9200
48346;Pedra;Female;15.07.1935;I;5700
37757;Everton;Male;16.07.1935;C;6900
42943;Kennocha;Female;17.07.1935;J;2900
30221;Angeline;Female;19.07.1935;M;7300
28431;Abeodan;Male;21.07.1935;B;7300
41562;Jennis;Female;21.07.1935;I;2900
43536;Labhaoise;Female;21.07.1935;G;6700
50943;Smedt;Male;21.07.1935;G;7600
38480;Funsani;Male;22.07.1935;F;7100
42675;Kay, Kei;Male;22.07.1935;O;8600
43367;Kordell;Male;22.07.1935;C;2900
44514;Louella;Female;22.07.1935;N;8900
53982;Zakiyyah;Female;22.07.1935;C;1300
44049;Leonore;Female;25.07.1935;F;1100
48054;Oswiu;Male;25.07.1935;G;7000
41454;Jedadiah;Male;26.07.1935;A;9900
42575;Kasey;Male;28.07.1935;C;5200
39004;Getachew;Male;29.07.1935;A;2800
40045;Heloise;Female;29.07.1935;B;5500
46183;Migisi;Female;29.07.1935;E;1600
39442;Guennola;Female;30.07.1935;L;7200
42105;Judi;Female;01.08.1935;B;7200
39054;Gila;Female;03.08.1935;F;9400
40429;Humphrey;Male;04.08.1935;C;7100
31760;Bearrocscir;Female;06.08.1935;F;5500
53951;Zahid;Male;06.08.1935;A;2400
32744;Brimlad;Female;07.08.1935;F;7100
39497;Guthrie;Male;08.08.1935;H;7300
28898;Aethelflaed;Female;09.08.1935;C;9200
32618;Brenna;Female;09.08.1935;D;5600
40107;Hernan;Male;11.08.1935;L;5300
42124;Julian;Male;11.08.1935;A;2100
33637;Cedrina;Female;15.08.1935;H;2800
36926;Elam;Male;15.08.1935;J;3600
43275;Kisha;Female;16.08.1935;I;2000
29616;Alixandra;Female;19.08.1935;O;2200
39673;Halim;Male;19.08.1935;J;7300
51657;Tavio;Male;19.08.1935;C;9200
53902;Yunis;Male;20.08.1935;I;2600
41843;Johnnie;Male;21.08.1935;N;1500
42440;Kandiss;Male;21.08.1935;M;1100
52857;Veta;Female;21.08.1935;M;8600
44359;Llamrei;Female;22.08.1935;G;2600
37123;Ellwood;Male;23.08.1935;A;9700
39461;Guin;Male;23.08.1935;F;4200
48252;Parthalan;Male;23.08.1935;J;1000
29033;Ahebban;Male;25.08.1935;I;8600
31029;Atherton;Male;26.08.1935;I;9300
38334;Fonzo;Male;27.08.1935;F;2200
48139;Padraigin;Female;27.08.1935;O;6500
51176;Stocwiella;Male;28.08.1935;H;3200
31147;Augustina;Female;29.08.1935;L;3200
38642;Galya;Female;29.08.1935;D;5200
31111;Audelia;Female;30.08.1935;I;9900
45843;Mayda;Female;30.08.1935;K;6400
35974;Dewayne;Male;31.08.1935;H;8200
41092;Jaime;Male;31.08.1935;F;8900
49000;Ramona;Female;01.09.1935;L;5600
45736;Matilda;Female;07.09.1935;H;2100
52140;Tobias;Male;08.09.1935;O;7500
32416;Botolf;Male;11.09.1935;C;2300
53900;Yumn;Female;11.09.1935;J;7500
28362;Abdul- Sami;Male;12.09.1935;H;5200
41685;Jewel;Female;12.09.1935;G;6800
47171;Nemesis;Female;12.09.1935;C;3900
37396;Eorland;Male;13.09.1935;L;1700
44759;Lyza;Female;13.09.1935;O;3900
49766;Roy;Male;13.09.1935;L;5500
28751;Adjatay;Male;16.09.1935;K;3300
51850;Terris;Male;18.09.1935;I;9100
30781;Arnan;Male;19.09.1935;I;5500
32742;Brilynn;Female;20.09.1935;H;3100
47069;Nazih;Male;20.09.1935;O;2300
43586;Lahela;Female;21.09.1935;E;9900
47523;Nowa;Female;21.09.1935;N;4100
42244;Kaeley;Female;23.09.1935;G;4800
51482;Talib;Male;25.09.1935;A;3500
38954;Gergo;Male;27.09.1935;K;1200
33635;Cedric;Male;28.09.1935;G;4000
40843;Isis;Female;28.09.1935;A;4700
30188;Ane;Male;29.09.1935;M;4400
39804;Hare;Male;29.09.1935;C;4000
46086;Merlyn;Male;29.09.1935;K;9600
33316;Caprice;Female;30.09.1935;H;2100
39034;Giannes;Male;30.09.1935;F;4800
28537;Achates;Male;01.10.1935;D;5600
50052;Saloma;Female;02.10.1935;G;7900
42409;Kamil;Male;03.10.1935;I;2700
32275;Blasa;Female;04.10.1935;H;1200
40886;Itxaro;Female;04.10.1935;C;2700
40984;Jacen;Male;04.10.1935;M;7800
49648;Roni;Male;05.10.1935;F;8400
47807;Omari;Male;06.10.1935;A;7600
30855;Arwen;Female;08.10.1935;G;6900
32273;Blas;Female;08.10.1935;C;9200
33875;Chas Chunk A;Male;08.10.1935;J;1900
29449;Aleen;Female;09.10.1935;J;7900
40233;Hobard;Male;09.10.1935;M;1200
31826;Belakane;Female;10.10.1935;H;5600
36831;Effiom;Male;10.10.1935;M;5100
31570;Barden;Male;11.10.1935;C;8500
38946;Gerardo;Male;11.10.1935;K;8000
41155;Jameel;Male;11.10.1935;M;9700
43404;Kristanna;Male;12.10.1935;N;3800
46133;Miakoda;Female;12.10.1935;E;1600
48732;Ptolemy;Male;12.10.1935;C;1900
40267;Holle;Female;13.10.1935;H;4200
28978;Aghaderg;Male;14.10.1935;D;9400
38434;Fresco;Male;15.10.1935;J;2600
44800;Mac Ghille Mhicheil;Male;17.10.1935;C;8600
39220;Gogarty;Male;18.10.1935;F;8200
40351;Howland;Male;18.10.1935;C;2100
37297;Emmanuel;Male;19.10.1935;B;4500
41660;Jesiah;Male;22.10.1935;F;6200
33862;Charlynn;Female;23.10.1935;M;3700
37375;Enrico, Enzo;Male;23.10.1935;F;9700
51055;Stanbeny;Male;23.10.1935;N;9700
36812;Edwy;Male;24.10.1935;I;8800
50112;Sandy;Male;24.10.1935;D;8300
51144;Steward;Male;24.10.1935;H;8100
43373;Korri;Female;26.10.1935;D;2600
40275;Holmes;Male;29.10.1935;D;8600
42591;Kasiyah;Female;31.10.1935;O;5400
35808;Derry;Male;02.11.1935;E;9400
31901;Benny;Male;03.11.1935;H;2200
50489;Shafiq;Male;03.11.1935;O;8900
28987;Agiefan;Male;05.11.1935;F;9300
31841;Bell;Male;08.11.1935;L;9300
41012;Jacot;Male;08.11.1935;B;9700
37612;Etchemin;Male;09.11.1935;K;4800
30394;Ansel;Male;11.11.1935;M;8600
39802;Hardy;Male;11.11.1935;O;4200
44214;Lin;Female;11.11.1935;B;3000
51208;Stuart;Male;16.11.1935;C;6300
52408;Tristin;Male;18.11.1935;B;7300
44557;Lucero;Male;20.11.1935;E;3500
52455;Trystynn;Female;20.11.1935;J;2100
38072;Feliciti;Female;21.11.1935;N;3800
33491;Caryl;Female;22.11.1935;L;5300
34762;Costel;Male;22.11.1935;B;3400
35056;Daedalus;Male;22.11.1935;N;8600
43014;Kerri;Female;22.11.1935;K;5000
49186;Redley;Male;22.11.1935;C;8100
49489;Roark;Male;22.11.1935;E;8300
34634;Corazana;Female;24.11.1935;I;4100
47590;O';Male;24.11.1935;E;1200
50881;Sirvat;Female;25.11.1935;D;9900
31723;Bayley;Female;28.11.1935;J;3600
32117;Bhimadevi;Female;28.11.1935;J;5000
28551;Ackerley;Male;03.12.1935;F;6900
53801;Yetta;Female;05.12.1935;G;9700
45903;Medb;Female;06.12.1935;E;5500
38670;Garabine;Female;08.12.1935;B;4700
29738;Althia;Female;09.12.1935;G;4500
47773;Olive;Female;12.12.1935;H;2500
46112;Mervyn;Male;14.12.1935;L;8600
50313;Seble Wengel;Female;14.12.1935;A;1200
54131;Zoey;Female;14.12.1935;O;1600
53123;Wann;Female;15.12.1935;E;7900
37275;Emilia;Female;16.12.1935;N;9800
37340;Engel;Male;18.12.1935;H;2400
37499;Ernesto;Male;20.12.1935;E;8400
40801;Isabela;Female;22.12.1935;L;3800
53317;Whittaker;Male;22.12.1935;E;2300
39685;Halley;Male;24.12.1935;J;7000
40044;Helmutt;Male;24.12.1935;K;2000
33444;Carolina;Female;25.12.1935;F;6100
32284;Blayze;Male;29.12.1935;A;3500
28897;Aethelbert;Male;30.12.1935;E;5000
30306;Ann;Female;30.12.1935;J;4000
43196;Kimberley;Female;30.12.1935;C;3500
35846;Desmond;Male;31.12.1935;N;6500
49880;Rydder;Male;31.12.1935;D;2000
38553;Gahmuret;Male;01.01.1936;E;4000
33604;Ceallach;Male;04.01.1936;M;5900
46526;Moreland;Male;04.01.1936;K;2200
42704;Kayleb;Male;07.01.1936;O;8000
51315;Suzette;Female;07.01.1936;G;4400
51133;Sterlyn;Male;08.01.1936;G;6600
30035;Amoxtli;Male;09.01.1936;I;1600
31610;Barran;Female;09.01.1936;B;3500
31641;Barthram;Male;09.01.1936;H;4400
32263;Blandina;Female;09.01.1936;L;6200
52872;Victoria;Female;09.01.1936;B;4100
41195;Jan;Male;11.01.1936;I;7500
38729;Garnell;Male;12.01.1936;N;1600
43974;Lela;Female;12.01.1936;E;2500
33041;Caddaham;Male;13.01.1936;I;8400
52206;Tony;Male;14.01.1936;F;5300
50137;Sar;Male;15.01.1936;H;3800
31423;Badr;Male;16.01.1936;G;1600
32010;Bernlak;Male;17.01.1936;A;4300
39468;Guivret;Male;17.01.1936;L;6800
52016;Thurstun;Male;17.01.1936;L;9000
42724;Kazemde;Male;18.01.1936;H;2100
50415;Serapis;Male;23.01.1936;H;3300
53975;Zak;Male;23.01.1936;K;2000
40864;Isra'il;Male;24.01.1936;N;3600
43006;Kermillie;Female;24.01.1936;G;5700
31386;Azizi;Male;25.01.1936;A;1500
45204;Maliha;Female;26.01.1936;E;6600
53361;Wilburn;Male;26.01.1936;B;1000
34773;Coughlan;Male;27.01.1936;O;6100
41661;Jesika;Female;27.01.1936;M;3700
49687;Rose;Female;27.01.1936;M;4000
42035;Josune;Female;28.01.1936;A;5000
43954;Leighton;Male;28.01.1936;F;4100
44057;Leopoldine;Female;28.01.1936;D;7800
46949;Naomi;Female;28.01.1936;O;4500
53517;Wolfrik;Male;28.01.1936;J;9600
28319;Abayomi;Male;29.01.1936;K;2100
37062;Elishia;Female;29.01.1936;F;9700
49636;Ronald;Male;31.01.1936;I;3700
32183;Birdie;Female;01.02.1936;A;2100
32420;Boukra;Male;02.02.1936;O;2300
53852;York;Male;02.02.1936;M;9600
50911;Skipton;Male;03.02.1936;I;2900
52904;Villetta;Female;03.02.1936;A;3200
30123;Anda;Female;05.02.1936;H;2300
32261;Blanco;Male;05.02.1936;H;4100
38917;George;Male;05.02.1936;E;7800
39123;Gina;Female;06.02.1936;G;3100
40516;Iakovos;Male;06.02.1936;H;7000
42080;Jozy;Male;07.02.1936;E;5500
43568;Lacy;Female;07.02.1936;I;4900
47364;Nirit;Female;07.02.1936;I;8500
50172;Saturnin;Male;08.02.1936;O;7600
34767;Costin;Male;10.02.1936;E;2300
36787;Eduard;Male;11.02.1936;C;8500
45366;Marchman;Male;11.02.1936;B;3900
49060;Rans;Male;12.02.1936;D;1100
38717;Garland;Male;13.02.1936;N;2200
40822;Iseabal;Female;14.02.1936;K;8000
42979;Keola;Male;14.02.1936;N;6200
42145;Julius;Male;16.02.1936;L;8600
44355;Lizuca;Female;16.02.1936;B;2800
32136;Bick;Male;18.02.1936;A;5200
36615;Easter;Female;18.02.1936;L;3600
38534;Gadiel;Male;18.02.1936;F;3200
31438;Bagdemagus;Male;20.02.1936;G;8100
40288;Honbria;Female;21.02.1936;O;8200
43983;Len;Male;21.02.1936;H;7700
44796;Mac Bheathain;Male;21.02.1936;G;9900
50401;Seosaph;Male;23.02.1936;M;2000
45290;Mann;Male;25.02.1936;I;9200
52348;Trent;Male;25.02.1936;K;6600
36319;Doyle;Male;27.02.1936;G;6000
40660;In'am;Female;28.02.1936;L;2500
33042;Caddaric;Male;29.02.1936;D;8400
44818;Macauslan;Male;01.03.1936;M;4200
29538;Algar;Male;02.03.1936;E;7300
43676;Landis;Male;04.03.1936;A;6700
47555;Nureet;Female;04.03.1936;D;8100
38550;Gahariet;Male;05.03.1936;H;4300
38155;Fifne;Female;06.03.1936;M;7900
52960;Vokivocummast;Male;06.03.1936;N;4100
32663;Breyanna;Female;07.03.1936;E;6600
51328;Swinton;Male;07.03.1936;E;9900
52527;Tyeis;Male;07.03.1936;B;8500
36133;Doire;Male;11.03.1936;L;2400
50322;Sedgewik;Male;11.03.1936;G;3600
33667;Cenehard;Male;13.03.1936;N;4400
34093;Chrisha;Female;15.03.1936;A;4700
41182;Jamilla;Female;16.03.1936;G;9300
38774;Garson;Male;17.03.1936;F;6600
52832;Verena;Female;17.03.1936;G;7700
37715;Evanee;Female;18.03.1936;E;6900
50592;Shayleigh;Female;18.03.1936;D;6900
34456;Coleta;Female;19.03.1936;L;5400
41605;Jeremee;Male;19.03.1936;H;8300
37940;Farley;Male;20.03.1936;H;1700
41525;Jenice;Female;20.03.1936;C;2900
50893;Siubhan;Female;22.03.1936;E;9800
34656;Cordelia;Female;23.03.1936;N;9000
30267;Anid;Male;24.03.1936;D;5900
34562;Conn;Male;24.03.1936;G;6900
46026;Memdi;Female;28.03.1936;F;1400
40810;Isadoro;Male;29.03.1936;O;3700
42819;Keitaro;Male;29.03.1936;N;5300
45775;Matyas;Male;31.03.1936;M;6800
53520;Woodrow;Male;31.03.1936;A;8400
52496;Turi;Male;02.04.1936;L;2600
33587;Cauley;Male;05.04.1936;J;8600
33505;Casidhe;Female;09.04.1936;A;8000
30324;Annaduff;Male;10.04.1936;O;2800
48770;Qistina;Female;10.04.1936;C;8000
42794;Keezheekoni;Female;12.04.1936;H;3100
32277;Blase;Male;13.04.1936;O;5300
37988;Fatima Hasna;Female;13.04.1936;B;3300
44130;Lezlie;Female;14.04.1936;I;2300
34224;Cira;Female;16.04.1936;B;8900
50075;Samir;Male;17.04.1936;J;1600
52513;Twiford;Male;17.04.1936;A;6700
52616;Ufa;Male;18.04.1936;B;7800
35643;Delmar;Male;21.04.1936;F;5000
52099;Tirzah;Female;21.04.1936;J;5700
40972;Jaantje;Female;22.04.1936;J;2100
50226;Sceotend;Male;22.04.1936;O;8700
48844;Rabican;Male;24.04.1936;G;7200
35798;Derrik;Male;25.04.1936;D;7700
52429;Truc;Female;25.04.1936;A;3400
43230;Kinneret;Female;27.04.1936;G;6000
50421;Serena;Female;30.04.1936;L;5400
47094;Nechtan;Male;03.05.1936;C;1000
53643;Ximon;Male;05.05.1936;F;4100
53999;Zaneta;Female;06.05.1936;C;9800
48663;Portier;Male;09.05.1936;F;1200
36009;Diana;Female;11.05.1936;A;8300
35265;Dannelle;Female;13.05.1936;J;1300
45520;Marland;Male;14.05.1936;N;6500
37169;Elsbeth;Female;17.05.1936;C;2800
41677;Jessie;Female;17.05.1936;H;5800
37190;Eluwilussit;Male;18.05.1936;M;8200
52047;Tiesha;Female;18.05.1936;E;7000
48503;Phelan;Male;21.05.1936;A;8000
49008;Ramsey;Male;22.05.1936;H;7300
41378;Jaykob;Male;24.05.1936;N;6700
42247;Kaelin;Female;24.05.1936;H;3700
52743;Valentine;Male;24.05.1936;C;4800
49949;Sadaka;Male;25.05.1936;L;3000
50420;Serena;Female;25.05.1936;I;3000
46807;Nadezhda;Female;26.05.1936;E;8200
35676;Deman;Male;27.05.1936;J;5700
36152;Dominga;Female;28.05.1936;G;5000
47290;Nicolle;Female;29.05.1936;F;4100
41647;Jerrilyn;Female;31.05.1936;C;5000
41042;Jadira;Female;01.06.1936;N;6400
50565;Shaun;Male;01.06.1936;H;2300
29718;Alroy;Male;02.06.1936;I;5900
33268;Camhlaidh;Male;04.06.1936;E;7200
34968;Curtiss;Male;05.06.1936;G;4000
47156;Nelli;Male;07.06.1936;O;2600
39458;Guillaume;Male;08.06.1936;F;1500
31963;Berhanu;Male;09.06.1936;I;4500
38747;Garren;Male;09.06.1936;F;2900
32045;Beruriah;Female;11.06.1936;F;2900
47834;Oni;Female;11.06.1936;O;8700
31761;Bearrocscir;Female;12.06.1936;K;5900
30074;Analeigh;Female;14.06.1936;I;2800
33330;Caraid;Female;14.06.1936;L;3700
45688;Masree;Male;14.06.1936;N;2800
35833;Desiderio;Male;15.06.1936;I;8400
51324;Swayn;Male;15.06.1936;O;3800
41315;Jarvis;Male;17.06.1936;M;3200
46399;Mohammed;Male;17.06.1936;J;3200
32537;Brandyn;Male;18.06.1936;A;1100
29842;Amalasand;Female;19.06.1936;J;8900
35801;Derrill;Male;19.06.1936;F;4200
47500;Norvin;Male;21.06.1936;J;4500
28636;Addam;Male;23.06.1936;O;4800
34435;Coira;Female;23.06.1936;J;8100
49785;Rozhin;Female;24.06.1936;C;7600
52993;Wadley;Male;24.06.1936;L;7900
51162;Stilwell;Male;26.06.1936;M;2900
47206;Neta;Female;27.06.1936;M;1800
41161;Jameson;Male;28.06.1936;I;8200
36435;Dunham;Male;29.06.1936;K;5800
33339;Caressa;Female;30.06.1936;L;2000
44725;Lynne;Female;03.07.1936;O;1500
42397;Kameko;Female;04.07.1936;O;5900
35392;Darragh;Male;05.07.1936;L;4600
32285;Blayze;Male;06.07.1936;M;1500
38908;Geoffrey;Male;06.07.1936;L;5600
29068;Aibne;Male;07.07.1936;F;3200
29423;Aldous;Male;07.07.1936;L;3400
45153;Makaylyn;Female;13.07.1936;H;3700
45418;Maria;Female;15.07.1936;J;9500
32338;Boc;Male;17.07.1936;G;2700
48565;Pierce;Male;17.07.1936;H;5700
48467;Peta;Female;18.07.1936;E;4100
50932;Slayton;Male;19.07.1936;J;9300
30736;Arlice;Male;22.07.1936;F;6400
34998;Cyndi;Female;23.07.1936;N;9700
51972;Thomasin;Female;24.07.1936;O;9700
52714;Uwaine;Male;24.07.1936;I;4100
45097;Maiele;Male;27.07.1936;O;6300
47621;Octha;Male;27.07.1936;G;2800
28800;Adriaan;Male;28.07.1936;G;6500
38754;Garrett;Male;28.07.1936;L;3200
47640;Odd;Male;28.07.1936;J;6700
37261;Emery;Male;29.07.1936;D;6300
34954;Cunningham;Male;30.07.1936;A;2700
35771;Derian;Male;30.07.1936;D;2800
37483;Erling;Male;30.07.1936;H;5400
41548;Jennay;Female;30.07.1936;I;4300
43093;Khaldun;Male;30.07.1936;C;4400
44962;Madilynn;Female;30.07.1936;M;7200
47157;Nelli;Female;30.07.1936;I;8300
37522;Erwina;Female;01.08.1936;C;3000
37766;Evike;Female;01.08.1936;D;1400
40183;Hildebrand;Male;05.08.1936;D;4300
33027;Cacamwri;Male;07.08.1936;H;3800
52398;Tristen;Female;07.08.1936;J;7500
44384;Logestilla;Female;10.08.1936;J;1400
34374;Clustfeinad;Male;11.08.1936;K;9600
46460;Monica;Female;12.08.1936;N;1100
35817;Derward;Male;14.08.1936;D;9500
42402;Kameron;Male;16.08.1936;N;3900
42493;Kari;Male;16.08.1936;O;9500
36724;Edlin;Male;18.08.1936;B;7400
43284;Kitty;Female;18.08.1936;L;9900
49172;Reaves;Male;18.08.1936;M;2000
43143;Kiandra;Female;21.08.1936;A;5300
